Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
165,8.0,0.0,160.0,5.0,16.0,4607.0,0.0,20.005000010000007,20.005000010000007,0.0,687.2187347412109,,,,,,,,,,,,,,,,6.8584541076144045,6.972961854354422,19.915179924202377,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,174.0,6.0,14.0,4621.0,0.0,20.003000010000004,20.003000010000004,0.0,689.0667471885681,,,,,,,,,,,,,,,,7.836175777534251,6.9202395996294035,19.913206755870394,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,196.0,7.0,22.0,4643.0,0.0,34.00400000999999,34.00400000999999,0.0,691.2208306789398,,,,,,,,,,,,,,,,13.838699243457262,11.368462978978895,33.73328190855249,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,233.0,8.0,37.0,4680.0,0.0,64.00400001000001,64.00400001000001,0.0,694.3861329555511,,,,,,,,,,,,,,,,28.251488616910457,20.256786805323802,63.02171664782214,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,259.0,9.0,26.0,4706.0,0.0,44.003000009999994,44.003000009999994,0.0,696.8254528045654,,,,,,,,,,,,,,,,19.32872385473763,14.183986767260278,43.543997186963786,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,276.0,10.0,17.0,4723.0,0.0,24.004000010000006,24.004000010000006,0.0,698.6179704666138,,,,,,,,,,,,,,,,9.146296191657942,8.251460356633391,23.87238536010192,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,308.0,11.0,32.0,4755.0,0.0,52.00500000999999,52.00500000999999,0.0,701.4511716365814,,,,,,,,,,,,,,,,21.760247585478105,16.95203546079103,51.3600321193841,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,326.0,12.0,18.0,4773.0,0.0,26.004000010000006,26.004000010000006,0.0,703.3276717662811,,,,,,,,,,,,,,,,10.07419712405149,8.8848754422384,25.84851297474182,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,369.0,13.0,43.0,4816.0,0.0,74.00500001000002,74.00500001000002,0.0,707.1203112602234,,,,,,,,,,,,,,,,32.3132738644412,23.397441293797936,72.68821745128032,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,397.0,14.0,28.0,4844.0,0.0,46.00400000999999,46.00400000999999,0.0,709.6369862556458,,,,,,,,,,,,,,,,19.57406876179354,14.985399586412944,45.50142751218197,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,417.0,15.0,20.0,4864.0,0.0,28.005000010000007,28.005000010000007,0.0,711.6280627250671,,,,,,,,,,,,,,,,10.458852133482061,9.57734260080909,27.82364661394431,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,529.0,16.0,112.0,4976.0,0.0,210.00600001000004,210.00600001000004,0.0,719.8325040340424,,,,,,,,,,,,,,,,96.02243994612547,60.97841489351186,199.45093767370773,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,558.0,17.0,29.0,5005.0,0.0,34.011000009999975,34.011000009999975,0.0,722.4383752346039,,,,,,,,,,,,,,,,10.504285716148578,11.538329204560938,33.74011584007176,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,589.0,18.0,31.0,5036.0,0.0,48.00600000999999,48.00600000999999,0.0,725.2883694171906,,,,,,,,,,,,,,,,19.212516712819724,15.890179221025527,47.457869861764365,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,601.0,19.0,12.0,5048.0,0.0,14.004000009999999,14.004000009999999,0.0,726.7236664295197,,,,,,,,,,,,,,,,4.660498035971924,4.976881175584909,13.962036069637977,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,676.0,20.0,75.0,5123.0,0.0,140.00400001000003,140.00400001000003,0.0,732.7434391975403,,,,,,,,,,,,,,,,64.77183179116362,41.486788823421655,135.28139401968244,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,84.0,1.0,84.0,5207.0,0.0,142.01200001000007,142.01200001000007,0.0,778.8779249191284,,,,,,,,,,,,,,,,61.42549982612912,41.95422820677742,136.98924727187705,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,150.0,2.0,66.0,5273.0,0.0,124.00300001000001,124.00300001000001,0.0,784.0095543861389,,,,,,,,,,,,,,,,57.99911336222438,36.71902327245226,120.29535388197517,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,199.0,3.0,49.0,5322.0,0.0,62.01700000999996,62.01700000999996,0.0,787.9448459148407,,,,,,,,,,,,,,,,24.160482547247348,17.52952394326992,60.89403039558047,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,232.0,4.0,33.0,5355.0,0.0,58.003000009999994,58.003000009999994,0.0,790.9820423126221,,,,,,,,,,,,,,,,26.122004361119572,18.252237869838716,57.19817203812119,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,249.0,5.0,17.0,5372.0,0.0,24.004000010000006,24.004000010000006,0.0,792.7333769798279,,,,,,,,,,,,,,,,9.146296191657942,8.251460356633391,23.87238536010192,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,269.0,6.0,20.0,5392.0,0.0,28.005000010000007,28.005000010000007,0.0,794.779923915863,,,,,,,,,,,,,,,,10.458852133482061,9.57734260080909,27.82364661394431,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,287.0,7.0,18.0,5410.0,0.0,24.005000010000007,24.005000010000007,0.0,796.6635525226593,,,,,,,,,,,,,,,,8.639105552535698,8.288195150545851,23.873369479533896,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,319.0,8.0,32.0,5442.0,0.0,56.003000009999994,56.003000009999994,0.0,799.7581686973572,,,,,,,,,,,,,,,,25.15087412121327,17.675769940643768,55.253425463584776,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,409.0,9.0,90.0,5532.0,0.0,168.00500001000003,168.00500001000003,0.0,806.4453248977661,,,,,,,,,,,,,,,,77.18735157997735,49.44128080175032,161.21935772552763,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,426.0,10.0,17.0,5549.0,0.0,24.004000010000006,24.004000010000006,0.0,808.2310814857483,,,,,,,,,,,,,,,,9.146296191657942,8.251460356633391,23.87238536010192,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,482.0,11.0,56.0,5605.0,0.0,104.00300001000001,104.00300001000001,0.0,812.6421184539795,,,,,,,,,,,,,,,,48.39081671977882,31.216769136907338,101.39450878247486,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,536.0,12.0,54.0,5659.0,0.0,100.00300001000001,100.00300001000001,0.0,817.0718290805817,,,,,,,,,,,,,,,,46.46291156925701,30.10771361559285,97.59159437963976,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,570.0,13.0,34.0,5693.0,0.0,56.00500000999999,56.00500000999999,0.0,820.0245013237,,,,,,,,,,,,,,,,23.67329288934534,18.14053215548086,55.255363415177456,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,618.0,14.0,48.0,5741.0,0.0,70.01200001000005,70.01200001000005,0.0,823.8316330909729,,,,,,,,,,,,,,,,25.965104973203896,23.185759932312507,68.83450948076701,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,664.0,15.0,46.0,5787.0,0.0,84.00300001000001,84.00300001000001,0.0,827.8225111961365,,,,,,,,,,,,,,,,38.73243712505744,25.639998838352295,82.30361151376113,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,703.0,16.0,39.0,5826.0,0.0,70.00300001000001,70.00300001000001,0.0,831.0640258789062,,,,,,,,,,,,,,,,31.947335498106987,21.684428386135203,68.82587980537923,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,740.0,17.0,37.0,5863.0,0.0,52.01000000999998,52.01000000999998,0.0,834.1613669395447,,,,,,,,,,,,,,,,20.402599437940797,15.997150116040642,51.30641024103722,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,772.0,18.0,32.0,5895.0,0.0,48.007000009999985,48.007000009999985,0.0,837.0198512077332,,,,,,,,,,,,,,,,18.61307992408782,15.993207080364868,47.45884029272192,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,787.0,19.0,15.0,5910.0,0.0,18.005000010000007,18.005000010000007,0.0,838.6534974575043,,,,,,,,,,,,,,,,5.988005719841872,6.304029702607256,17.933113037239615,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,848.0,20.0,61.0,5971.0,0.0,106.00700001000003,106.00700001000003,0.0,843.4514627456665,,,,,,,,,,,,,,,,46.12141386427964,33.05178617490252,103.29689065493386,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,49.0,1.0,49.0,6020.0,0.0,88.00400001000001,88.00400001000001,0.0,896.7550959587097,,,,,,,,,,,,,,,,39.838722272691555,27.104354645773125,86.13804065929742,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,101.0,2.0,52.0,6072.0,0.0,90.00600001000002,90.00600001000002,0.0,900.953292131424,,,,,,,,,,,,,,,,39.235535268245634,28.24260479440696,88.05380598203327,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,162.0,3.0,61.0,6133.0,0.0,110.00500001000002,110.00500001000002,0.0,905.7236328125,,,,,,,,,,,,,,,,49.59948996548264,33.59627023413376,107.08651763974528,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,202.0,4.0,40.0,6173.0,0.0,68.00500001000002,68.00500001000002,0.0,909.0211560726166,,,,,,,,,,,,,,,,29.42989445150108,21.659788217118898,66.89469893087085,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,216.0,5.0,14.0,6187.0,0.0,18.004000010000006,18.004000010000006,0.0,910.6168501377106,,,,,,,,,,,,,,,,6.414726887483299,6.311526702250279,17.932125959534773,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,235.0,6.0,19.0,6206.0,0.0,26.005000010000007,26.005000010000007,0.0,912.8591296672821,,,,,,,,,,,,,,,,9.544915581878785,8.935745538153538,25.849496110054364,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,253.0,7.0,18.0,6224.0,0.0,26.004000010000006,26.004000010000006,0.0,914.7947206497192,,,,,,,,,,,,,,,,10.07419712405149,8.8848754422384,25.84851297474182,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,286.0,8.0,33.0,6257.0,0.0,52.00600000999999,52.00600000999999,0.0,917.6562876701355,,,,,,,,,,,,,,,,21.10180095967348,17.10491652752007,51.361001579910706,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,335.0,9.0,49.0,6306.0,0.0,64.01600000999998,64.01600000999998,0.0,921.5862991809845,,,,,,,,,,,,,,,,24.17920048409087,18.90303911037625,62.894113299579146,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,378.0,10.0,43.0,6349.0,0.0,78.00300001000001,78.00300001000001,0.0,925.1204760074615,,,,,,,,,,,,,,,,35.826559134008676,23.950514532316888,76.53899696420184,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,443.0,11.0,65.0,6414.0,0.0,88.02000001000009,88.02000001000009,0.0,930.1052098274231,,,,,,,,,,,,,,,,34.03026670892941,25.3636895829822,85.8939266005201,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,475.0,12.0,32.0,6446.0,0.0,50.00600000999999,50.00600000999999,0.0,932.9543225765228,,,,,,,,,,,,,,,,20.156200940291065,16.498908361402286,49.410411991902606,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,506.0,13.0,31.0,6477.0,0.0,52.00400000999999,52.00400000999999,0.0,936.020708322525,,,,,,,,,,,,,,,,22.461205911674217,16.759315640274075,51.35906168842654,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,535.0,14.0,29.0,6506.0,0.0,46.00500000999999,46.00500000999999,0.0,938.6222953796387,,,,,,,,,,,,,,,,18.90005346881261,15.151766212281002,45.50240086026471,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,552.0,15.0,17.0,6523.0,0.0,26.003000010000004,26.003000010000004,0.0,940.4663133621216,,,,,,,,,,,,,,,,10.665804914439372,8.789968317998005,25.847528855309843,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,604.0,16.0,52.0,6575.0,0.0,96.00300001000001,96.00300001000001,0.0,944.5936090946198,,,,,,,,,,,,,,,,44.533045167287284,28.995613007881584,93.7810627240251,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,648.0,17.0,44.0,6619.0,0.0,74.00600001000002,74.00600001000002,0.0,948.2354998588562,,,,,,,,,,,,,,,,31.579838304524927,23.626057283253857,72.68917630090183,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,757.0,18.0,109.0,6728.0,0.0,132.04200001000007,132.04200001000007,0.0,956.3520538806915,,,,,,,,,,,,,,,,67.90314625980152,34.16953571627608,124.76532239007176,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,774.0,19.0,17.0,6745.0,0.0,20.006000010000008,20.006000010000008,0.0,958.1076397895813,,,,,,,,,,,,,,,,6.455949781756237,6.954636270522443,19.916165028738888,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,845.0,20.0,71.0,6816.0,0.0,132.00400001000003,132.00400001000003,0.0,963.764482498169,,,,,,,,,,,,,,,,60.95730697310526,39.30712980623096,127.80383504995949,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,51.0,1.0,51.0,6867.0,0.0,78.01100001000005,78.01100001000005,0.0,1016.7740881443024,,,,,,,,,,,,,,,,30.21383694027656,25.562484706033377,76.54664096701292,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,122.0,2.0,71.0,6938.0,0.0,114.01300001000006,114.01300001000006,0.0,1022.2893018722534,,,,,,,,,,,,,,,,48.376820079089136,33.50233572751703,110.6889347191038,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,187.0,3.0,65.0,7003.0,0.0,118.00500001000002,118.00500001000002,0.0,1027.3466613292694,,,,,,,,,,,,,,,,53.42807959392116,35.81983894642709,114.64682165805317,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,214.0,4.0,27.0,7030.0,0.0,44.00400000999999,44.00400000999999,0.0,1030.0473277568817,,,,,,,,,,,,,,,,18.613796215482857,14.389574877033487,43.54497248466663,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,229.0,5.0,15.0,7045.0,0.0,18.005000010000007,18.005000010000007,0.0,1031.7651743888855,,,,,,,,,,,,,,,,5.988005719841872,6.304029702607256,17.933113037239615,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,249.0,6.0,20.0,7065.0,0.0,26.006000010000008,26.006000010000008,0.0,1033.71573472023,,,,,,,,,,,,,,,,9.068611301532211,8.954523269770219,25.850478262231594,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,266.0,7.0,17.0,7082.0,0.0,22.005000010000007,22.005000010000007,0.0,1035.497989654541,,,,,,,,,,,,,,,,7.742972380359333,7.634135771833755,21.895264744278172,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,299.0,8.0,33.0,7115.0,0.0,54.00500000999999,54.00500000999999,0.0,1038.4754106998444,,,,,,,,,,,,,,,,22.716260449168608,17.54736498334461,53.308672087264725,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,410.0,9.0,111.0,7226.0,0.0,214.00300001000002,214.00300001000002,0.0,1046.590918302536,,,,,,,,,,,,,,,,100.52699981348218,60.706867900906076,203.04755058128484,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,434.0,10.0,24.0,7250.0,0.0,30.00800001000001,30.00800001000001,0.0,1048.7780203819275,,,,,,,,,,,,,,,,9.95992401188515,10.268603822389458,29.798760594309076,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,536.0,11.0,102.0,7352.0,0.0,194.00400001000003,194.00400001000003,0.0,1056.4614400863647,,,,,,,,,,,,,,,,90.28703760122836,55.93132130340702,184.9797018765513,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,585.0,12.0,49.0,7401.0,0.0,88.00400001000001,88.00400001000001,0.0,1060.7494325637817,,,,,,,,,,,,,,,,39.838722272691555,27.104354645773125,86.13804065929742,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,654.0,13.0,69.0,7470.0,0.0,126.00500001000002,126.00500001000002,0.0,1066.0791668891907,,,,,,,,,,,,,,,,57.24995866541456,38.030210549323,122.17692979187828,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,717.0,14.0,63.0,7533.0,0.0,118.00300001000001,118.00300001000001,0.0,1070.9588930606842,,,,,,,,,,,,,,,,55.12225495916883,35.07562370257636,114.64494289046281,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,734.0,15.0,17.0,7550.0,0.0,24.004000010000006,24.004000010000006,0.0,1072.6732671260834,,,,,,,,,,,,,,,,9.146296191657942,8.251460356633391,23.87238536010192,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,776.0,16.0,42.0,7592.0,0.0,76.00300001000001,76.00300001000001,0.0,1076.1918454170227,,,,,,,,,,,,,,,,34.85721537614693,23.385486113461432,74.61361057477662,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,812.0,17.0,36.0,7628.0,0.0,60.00500000999999,60.00500000999999,0.0,1079.2501916885376,,,,,,,,,,,,,,,,25.589860395367065,19.32082026447112,59.142907943710505,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,910.0,18.0,98.0,7726.0,0.0,158.01800000999998,158.01800000999998,0.0,1086.4780728816986,,,,,,,,,,,,,,,,77.24756753270918,42.57356339946557,150.59833672852304,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,921.0,19.0,11.0,7737.0,0.0,14.00300001,14.00300001,0.0,1088.1642904281616,,,,,,,,,,,,,,,,5.083184659736552,4.986688454242616,13.961046024767667,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,951.0,20.0,30.0,7767.0,0.0,46.00600000999999,46.00600000999999,0.0,1092.47061085701,,,,,,,,,,,,,,,,18.271004941188234,15.278567078289155,45.50337323499936,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,50.0,1.0,50.0,7817.0,0.0,84.00700001000003,84.00700001000003,0.0,1150.8799979686737,,,,,,,,,,,,,,,,35.63755508328516,26.744025433642786,82.30742968552126,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,0.0,147.0,2.0,97.0,7914.0,0.0,166.01300001000007,166.01300001000007,0.0,1158.0348262786865,,,,,,,,,,,,,,,,69.96236504352746,51.32578406729828,159.38603663741534,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,179.0,3.0,32.0,7946.0,0.0,52.00500000999999,52.00500000999999,0.0,1160.8118903636932,,,,,,,,,,,,,,,,21.760247585478105,16.95203546079103,51.3600321193841,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,208.0,4.0,29.0,7975.0,0.0,48.00400000999999,48.00400000999999,0.0,1163.427547454834,,,,,,,,,,,,,,,,20.535512117754788,15.578868050933297,47.45592608466979,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,237.0,5.0,29.0,8004.0,0.0,28.014000010000018,28.014000010000018,0.0,1165.9575123786926,,,,,,,,,,,,,,,,7.220363708989311,9.310881723207684,27.83244190434366,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,12.0,0.0,256.0,6.0,19.0,8023.0,0.0,26.005000010000007,26.005000010000007,0.0,1167.8458003997803,,,,,,,,,,,,,,,,9.544915581878785,8.935745538153538,25.849496110054364,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12.0,0.0,272.0,7.0,16.0,8039.0,0.0,22.004000010000006,22.004000010000006,0.0,1169.5454058647156,,,,,,,,,,,,,,,,8.225915618630193,7.611918523384473,21.89427963974166,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,12.0,0.0,311.0,8.0,39.0,8078.0,0.0,62.007000009999985,62.007000009999985,0.0,1172.7705965042114,,,,,,,,,,,,,,,,25.189548368085063,20.25598643422356,61.085693316961645,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12.0,0.0,388.0,9.0,77.0,8155.0,0.0,146.00300001000002,146.00300001000002,0.0,1178.9389700889587,,,,,,,,,,,,,,,,68.50439318437648,42.69463739914173,140.8690307655686,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,12.0,0.0,447.0,10.0,59.0,8214.0,0.0,104.00600001000002,104.00600001000002,0.0,1183.5500228404999,,,,,,,,,,,,,,,,45.93308532199766,32.21733045234025,101.39734532132346,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,12.0,0.0,512.0,11.0,65.0,8279.0,0.0,116.00600001000002,116.00600001000002,0.0,1188.5661027431488,,,,,,,,,,,,,,,,51.66523656911349,35.583831024426644,112.76052015316077,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,12.0,0.0,617.0,12.0,105.0,8384.0,0.0,182.01300001000007,182.01300001000007,0.0,1196.2822234630585,,,,,,,,,,,,,,,,78.99166415876022,53.6352808044378,173.8927680413716,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12.0,0.0,692.0,13.0,75.0,8459.0,0.0,140.00400001000003,140.00400001000003,0.0,1202.032872915268,,,,,,,,,,,,,,,,64.77183179116362,41.486788823421655,135.28139401968244,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12.0,0.0,790.0,14.0,98.0,8557.0,0.0,182.00600001000004,182.00600001000004,0.0,1209.2477209568024,,,,,,,,,,,,,,,,82.92727193065105,53.572966161019764,174.0531805413376,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,12.0,0.0,811.0,15.0,21.0,8578.0,0.0,26.00700001000001,26.00700001000001,0.0,1211.2737584114075,,,,,,,,,,,,,,,,8.637716055981743,8.949616676444498,25.851459432256647,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,12.0,0.0,928.0,16.0,117.0,8695.0,0.0,224.00400001000003,224.00400001000003,0.0,1219.769511461258,,,,,,,,,,,,,,,,104.2800229342297,63.76894375187331,212.0152525792745,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,12.0,0.0,987.0,17.0,59.0,8754.0,0.0,114.00100001,114.00100001,0.0,1224.586754322052,,,,,,,,,,,,,,,,55.00311583272311,33.080940515578405,110.86668285872805,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,12.0,0.0,1019.0,18.0,32.0,8786.0,0.0,46.00800000999998,46.00800000999998,0.0,1227.4284317493439,,,,,,,,,,,,,,,,17.559564593627663,15.139144658719546,45.49158552853246,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,12.0,0.0,1033.0,19.0,14.0,8800.0,0.0,16.005000010000007,16.005000010000007,0.0,1228.9857058525085,,,,,,,,,,,,,,,,5.134783768599177,5.626686672666093,15.949062099338953,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
